,,,0.0124,50,,0,,0.055686227,98.98236006,0.189,0
,,,0.0128,50,,0,,0.058257979,99.22330424,0.196,0
,,,0.0132,50,,0,,0.060991734,99.42327105,0.203,0
,,,0.0136,50,,0,,0.063725489,99.57716062,0.21,0
,,,0.014,50,,0,,0.066650898,99.70189579,0.217,0
,,,0.0144,50,,0,,0.069576307,99.79457473,0.224,0
,,,0.0148,50,,0,,0.072730388,99.86723216,0.231,0
,,,0.0152,50,,0,,0.075884469,99.91862291,0.238,0
,,,0.0156,49.2,,-2.5,,0.079314702,99.95690101,0.245,0
,,,0.016,50,,0,,0.082744935,99.98196044,0.2508,0
,,,0.0164,49.6,,-1.25,,0.08651404,99.99897942,0.2508,0
,,,0.0168,50.4,,1.25,,0.090283145,100.0085345,0.2508,2.32E-11
,,,0.0172,50,,0,,0.094476907,100.0136188,0.252351739,9.699785033
,,,0.0176,50,,0,,0.09867067,100.0151171,0.253903477,18.59109879
,,,0.018,50,,0,,0.103411623,100.014508,0.255455216,26.7221904
,,,0.0184,49.6,,-1.25,,0.108152576,100.0127034,0.257006954,34.14182305
,,,0.0188,49.6,,-1.25,,0.113626195,100.0102162,0.259305051,43.92540296
,,,0.0192,49.6,,-1.25,,0.119099814,100.0078011,0.261603147,52.40622947
,,,0.0196,49.6,,-1.25,,0.125611761,100.0054334,0.2640858,60.26995882
,,,0.02,49.6,,-1.25,,0.132123709,100.0036206,0.266568453,66.95060443
,,,0.0204,50,,0,,0.1402561,100.0021118,0.268681694,71.82104965
,,,0.0208,50,,0,,0.148388492,100.0011619,0.270794934,76.03331024
,,,0.0212,49.6,,-1.25,,0.159694745,100.0004947,0.272796136,79.48701981
,,,0.0216,50,,0,,0.171000998,100.0001771,0.274797337,82.48203262
,,,0.022,50,,0,,0.18819006,100.0000284,0.276798851,85.07358078
,,,0.0224,50,,0,,0.205379121,100.0000046,0.278800365,87.31049275
,,,0.0228,50,,0,,0.222363586,100.000022,0.280835461,89.26686217
,,,0.0232,50,,0,,0.23934805,99.99998949,0.282870557,90.94359866
,,,0.0236,50,,0,,0.258696095,99.99999547,0.284959832,92.41255546
,,,0.024,50,,0,,0.27804414,100.0000026,0.287049107,93.66040692
,,,0.0244,49.6,,-1.25,,0.301601634,99.99998681,0.289209594,94.7509128
,,,0.0248,50,,0,,0.325159128,100.0000115,0.291370082,95.66742472
,,,0.0252,50,,0,,0.348716622,100.0000334,0.293618035,96.46400528
,,,0.0256,50,,0,,0.372274116,99.99996817,0.295865989,97.12501633
,,,0.026,49.6,,-1.25,,0.397584035,100.0000355,0.298218375,97.69486711
,,,0.0264,50,,0,,0.422893954,99.99997526,0.300570762,98.16059013
,,,0.0268,50,,0,,0.438009431,99.99995458,0.30304637,98.55768372
,,,0.0272,50,,0,,0.453124909,100.0000082,0.305521979,98.87629074
,,,0.0276,50,,0,,0.468240386,100.0000011,0.308142506,99.14403201
,,,0.028,49.6,,-1.25,,0.483355863,100.0000006,0.310763034,99.35401658
,,,0.0284,50,,0,,0.511989416,100.0000043,0.313554359,99.5271172
,,,0.0288,50,,0,,0.540622968,99.99999538,0.316345684,99.65899271
,,,0.0292,50,,0,,0.566460267,100.0000106,0.31933954,99.7648929
,,,0.0296,50,,0,,0.592297567,99.99999131,0.322333396,99.84250264
,,,0.03,49.6,,-1.25,,0.612909326,99.99996867,0.325569737,99.90251481
,,,0.0304,50,,0,,0.633521085,100.0000246,0.328806079,99.94410124
,,,0.0308,49.6,,-1.25,,0.654132844,100.0000092,0.332336615,99.9743744
,,,0.0312,50,,0,,0.674744603,99.99999313,0.335867151,99.99349183
,,,0.0316,50,,0,,0.694624707,100.0000193,0.339760903,100.005855
,,,0.032,50,,0,,0.714504811,99.99998523,0.343654656,100.0121751
,,,0.0324,50,,0,,0.734384915,99.99998473,0.34800723,100.0148954
,,,0.0328,50,,0,,0.754265019,100.0000108,0.352359805,100.0149354
,,,0.0332,50,,0,,0.780899119,99.99997243,0.357310035,100.0134118
,,,0.0336,50,,0,,0.80753322,100.0000225,0.362260266,100.0112021
,,,0.034,50,,0,,0.824459149,100.0000363,0.368023245,100.0086069
,,,0.0344,49.6,,-1.25,,0.841385078,99.9999846,0.373786224,100.0063076
,,,0.0348,50,,0,,0.858311007,99.99999611,0.380729746,100.004179
,,,0.0352,49.6,,-1.25,,0.875236937,100.0000002,0.387673267,100.0026449
,,,0.0356,49.6,,-1.25,,0.905811878,99.9999606,0.394673267,100.0016277
,,,0.036,50,,0,,0.936386819,100.0000402,0.401673267,100.0009681
,,,0.0364,50,,0,,0.959013229,100.0000543,0.408673267,100.0005628
,,,0.0368,50,,0,,0.98163964,99.99994912,0.415673267,100.0003176
,,,0.0372,50,,0,,0.998783491,100.0000115,0.422673267,100.0001743
,,,0.0376,50,,0,,1.015927341,99.99998837,0.429673267,100.0000927
,,,0.038,50,,0,,1.033071191,99.99998934,0.436673267,100.0000473
,,,0.0384,50,,0,,1.050215042,100.0000043,0.443673267,100.000023
,,,0.0388,50,,0,,1.074933993,99.99999715,0.450673267,100.0000103
,,,0.0392,50,,0,,1.099652945,100.0000017,0.457673267,100.0000041
,,,0.0396,49.6,,-1.25,,1.121070499,100.0000224,0.464673267,100.0000012
,,,0.04,49.6,,-1.25,,1.142488053,99.99998143,0.471673267,100
,,,0.0404,49.6,,-1.25,,1.163905607,99.9999857,0.478673267,99.99999959
,,,0.0408,50.4,,1.25,,1.185323161,100.0000122,0.485673267,99.99999954
,,,0.0412,50,,0,,1.204822167,99.99998666,0.492673267,99.9999996
,,,0.0416,50,,0,,1.224321172,100.0000104,0.499673267,99.9999997
,,,0.042,50,,0,,1.243820177,100.0000139,0.506673267,99.99999979
,,,0.0424,50,,0,,1.263319182,99.99999054,0.513673267,99.99999986
,,,0.0428,49.6,,-1.25,,1.28883407,100.0000066,0.520673267,99.99999991
,,,0.0432,50,,0,,1.314348957,99.99999647,0.527673267,99.99999995
,,,0.0436,49.6,,-1.25,,1.332485096,99.99997443,0.534673267,99.99999997
,,,0.044,50,,0,,1.350621234,100.0000155,0.541673267,99.99999998
,,,0.0444,50,,0,,1.368757373,100.0000068,0.548673267,99.99999999
,,,0.0448,49.6,,-1.25,,1.386893511,99.99999728,0.555673267,99.99999999
,,,0.0452,50,,0,,1.411283149,100.0000143,0.562673267,100
,,,0.0456,50,,0,,1.435672787,99.9999873,0.569673267,100
,,,0.046,50,,0,,1.460062424,99.99995094,0.576673267,100
,,,0.0464,50,,0,,1.484452062,100.0000479,0.583673267,100
,,,0.0468,50,,0,,1.508441777,99.99997179,0.590673267,100
,,,0.0472,50,,0,,1.532431492,100.0000174,0.597673267,100
,,,0.0476,50,,0,,1.547540108,100.0000445,0.604673267,100
,,,0.048,50,,0,,1.562648723,99.9999913,0.611673267,100
,,,0.0484,49.6,,-1.25,,1.577757339,99.99999865,0.618673267,100
,,,0.0488,50,,0,,1.592865954,99.99999941,0.625673267,100
,,,0.0492,49.6,,-1.25,,1.621675991,99.99999529,0.632673267,100
,,,0.0496,49.6,,-1.25,,1.650486027,100.0000051,0.639673267,100
,,,0.05,50,,0,,1.67644863,99.99998958,0.646673267,100
,,,0.0504,50,,0,,1.702411234,100.0000083,0.653673267,100
,,,0.0508,50,,0,,1.722536015,100.0000304,0.660673267,100
,,,0.0512,50,,0,,1.742660796,99.99997707,0.667673267,100
,,,0.0516,50,,0,,1.762785577,99.99999091,0.674673267,100
,,,0.052,49.6,,-1.25,,1.782910358,100.0000061,0.681673267,100
,,,0.0524,50,,0,,1.803475067,99.99998202,0.688673267,100
,,,0.0528,50.4,,1.25,,1.824039776,100.0000143,0.695673267,100
,,,0.0532,50,,0,,1.844604484,100.0000183,0.697836634,100
,,,0.0536,50,,0,,1.865169193,99.99998588,0.7,100
,,,0.054,49.6,,-1.25,,1.891162663,100.0000262,,
,,,0.0544,50,,0,,1.917156133,99.99997958,,
,,,0.0548,49.6,,-1.25,,1.933859222,99.99996342,,
,,,0.0552,50.4,,1.25,,1.950562312,100.0000148,,
,,,0.0556,50,,0,,1.967265401,100.0000039,,
,,,0.056,49.6,,-1.25,,1.983968491,99.99999985,,
,,,0.0564,50,,0,,2.015351611,100.0000393,,
,,,0.0568,50,,0,,2.046734732,99.99995954,,
,,,0.0572,49.6,,-1.25,,2.06920853,99.99994759,,
,,,0.0576,50,,0,,2.091682329,100.0000486,,
,,,0.058,50,,0,,2.108973809,99.99998775,,
,,,0.0584,49.6,,-1.25,,2.12626529,100.0000119,,
,,,0.0588,50,,0,,2.14355677,100.0000113,,
,,,0.0592,50,,0,,2.16084825,99.99999523,,
,,,0.0596,50,,0,,2.185324823,100.0000026,,
,,,0.06,50,,0,,2.209801396,99.99999859,,
,,,0.0604,49.6,,-1.25,,2.231088469,99.99997754,,
,,,0.0608,50,,0,,2.252375542,100.0000185,,
,,,0.0612,49.6,,-1.25,,2.273662615,100.0000144,,
,,,0.0616,50,,0,,2.294949688,99.99998787,,
,,,0.062,50,,0,,2.314827374,100.0000141,,
,,,0.0624,50,,0,,2.33470506,99.99998892,,
,,,0.0628,50,,0,,2.354582746,99.99998326,,
,,,0.0632,50,,0,,2.374460432,100.000012,,
,,,0.0636,49.6,,-1.25,,2.399258658,99.99999442,,
,,,0.064,50,,0,,2.424056884,100.0000024,,
,,,0.0644,49.6,,-1.25,,2.44212955,100.0000259,,
,,,0.0648,50,,0,,2.460202216,99.99998429,,
,,,0.0652,50,,0,,2.478274882,99.99999294,,
,,,0.0656,50,,0,,2.496347548,100.0000028,,
,,,0.066,50,,0,,2.521133056,99.99998471,,
,,,0.0664,49.6,,-1.25,,2.545918564,100.0000136,,
,,,0.0668,50,,0,,2.570704072,100.00006,,
,,,0.0672,49.6,,-1.25,,2.59548958,99.9999408,,
,,,0.0676,50,,0,,2.618799396,100.0000242,,
,,,0.068,50,,0,,2.642109212,99.99998594,,
,,,0.0684,50,,0,,2.657235851,99.99995584,,
,,,0.0688,49.6,,-1.25,,2.672362489,100.0000091,,
,,,0.0692,50,,0,,2.687489128,100.0000015,,
,,,0.0696,50,,0,,2.702615766,100.0000006,,
,,,0.07,50,,0,,2.731556692,100.0000052,,
,,,0.0704,50,,0,,2.760497618,99.99999438,,
,,,0.0708,49.6,,-1.25,,2.786656907,100.00001,,
,,,0.0712,49.6,,-1.25,,2.812816197,99.99999231,,
,,,0.0716,50,,0,,2.832386865,99.99997059,,
,,,0.072,50,,0,,2.851957533,100.000021,,
,,,0.0724,50,,0,,2.871528201,100.0000087,,
,,,0.0728,50,,0,,2.891098869,99.99999484,,
,,,0.0732,49.6,,-1.25,,2.912422618,100.0000163,,
,,,0.0736,49.6,,-1.25,,2.933746367,99.99998667,,
,,,0.074,50,,0,,2.955070116,99.99997841,,
,,,0.0744,50,,0,,2.976393865,100.000018,,
,,,0.0748,50,,0,,3.001979107,99.9999745,,
,,,0.0752,50,,0,,3.027564349,100.0000188,,
,,,0.0756,50,,0,,3.043936463,100.0000372,,
,,,0.076,50,,0,,3.060308576,99.99998633,,
,,,0.0764,50,,0,,3.07668069,99.99999634,,
,,,0.0768,50,,0,,3.093052804,99.99999998,,
,,,0.0772,49.6,,-1.25,,3.12482242,99.99996693,,
,,,0.0776,49.6,,-1.25,,3.156592037,100.0000343,,
,,,0.078,50,,0,,3.180548785,100.000056,,
,,,0.0784,50,,0,,3.204505534,99.99994298,,
,,,0.0788,50,,0,,3.220719297,100.0000097,,
,,,0.0792,50,,0,,3.236933059,99.99998952,,
,,,0.0796,50,,0,,3.253146822,99.99999339,,
,,,0.08,50,,0,,3.269360585,100.0000015,,
,,,0.0804,50.4,,1.25,,3.2974276,99.99999264,,
,,,0.0808,50,,0,,3.325494615,100.0000065,,
,,,0.0812,50,,0,,3.34714141,100.0000237,,
,,,0.0816,50,,0,,3.368788205,99.99997993,,
,,,0.082,50,,0,,3.390435001,99.99999425,,
,,,0.0824,50,,0,,3.412081796,100.0000055,,
,,,0.0828,49.6,,-1.25,,3.431589592,99.99997882,,
,,,0.0832,50,,0,,3.451097388,100.0000157,,
,,,0.0836,50,,0,,3.470605184,100.0000132,,
,,,0.084,50,,0,,3.49011298,99.99999131,,
,,,0.0844,50,,0,,3.518046967,100.0000397,,
,,,0.0848,50,,0,,3.545980954,99.99996525,,
,,,0.0852,50,,0,,3.562502899,99.99995901,,
,,,0.0856,49.6,,-1.25,,3.579024845,100.0000143,,
,,,0.086,50,,0,,3.595546791,100.0000028,,
,,,0.0864,50,,0,,3.612068737,100.0000004,,
,,,0.0868,49.6,,-1.25,,3.640606179,100.0000208,,
,,,0.0872,50,,0,,3.669143621,99.99997896,,
,,,0.0876,50,,0,,3.700508221,99.99987278,,
,,,0.088,50.4,,1.25,,3.731872822,100.0001516,,
,,,0.0884,50,,0,,3.743755468,100.0000163,,
,,,0.0888,50,,0,,3.755638114,100.000003,,
,,,0.0892,50,,0,,3.767520759,99.99999448,,
,,,0.0896,49.6,,-1.25,,3.779403405,99.99999786,,
,,,0.09,50,,0,,3.799817521,99.99999285,,
,,,0.0904,50,,0,,3.820231637,100.0000055,,
,,,0.0908,50,,0,,3.848993312,100.00001,,
,,,0.0912,50,,0,,3.877754987,99.99998659,,
,,,0.0916,50,,0,,3.893991175,100.0000124,,
,,,0.092,49.6,,-1.25,,3.910227363,99.99999341,,
,,,0.0924,49.6,,-1.25,,3.926463551,99.99999702,,
,,,0.0928,49.6,,-1.25,,3.942699738,100.0000005,,
,,,0.0932,50,,0,,3.981873608,99.99995578,,
,,,0.0936,50,,0,,4.021047478,100.0000471,,
,,,0.094,50,,0,,4.038071746,100.0000348,,
,,,0.0944,50,,0,,4.055096013,99.99998765,,
,,,0.0948,50,,0,,4.072120281,99.99999999,,
,,,0.0952,50,,0,,4.089144549,99.99999862,,
,,,0.0956,50,,0,,4.115023103,99.99998476,,
,,,0.096,50,,0,,4.140901656,100.000015,,
,,,0.0964,50,,0,,4.171777217,100.0000349,,
,,,0.0968,50,,0,,4.202652777,99.99995075,,
,,,0.0972,50,,0,,4.215474905,100.0000167,,
,,,0.0976,50,,0,,4.228297033,100.0000018,,
,,,0.098,50,,0,,4.241119161,100.0000043,,
,,,0.0984,50,,0,,4.253941289,100.0000009,,
,,,0.0988,50,,0,,4.277527291,100.0000056,,
,,,0.0992,50,,0,,4.301113294,99.99999481,,
,,,0.0996,50,,0,,4.335634534,99.99997509,,
,,,0.1,50,,0,,4.370155775,100.0000338,,
,,,0.1004,50,,0,,4.383282268,99.99998622,,
,,,0.1008,50,,0,,4.396408761,99.99999965,,
,,,0.1012,49.6,,-1.25,,4.409535255,99.99999741,,
,,,0.1016,50,,0,,4.422661748,99.99999965,,
,,,0.102,50,,0,,4.448370143,99.99999474,,
,,,0.1024,50,,0,,4.474078539,100.0000051,,
,,,0.1028,49.6,,-1.25,,4.511673224,100.0000702,,
,,,0.1032,50,,0,,4.54926791,99.99991472,,
,,,0.1036,49.6,,-1.25,,4.560535563,99.9999974,,
,,,0.104,50,,0,,4.571803217,100.0000035,,
,,,0.1044,50,,0,,4.58307087,100.0000069,,
,,,0.1048,50,,0,,4.594338523,100.0000032,,
,,,0.1052,49.6,,-1.25,,4.615528417,100.0000087,,
,,,0.1056,49.6,,-1.25,,4.63671831,99.99999282,,
,,,0.106,50,,0,,4.665773706,99.99999711,,
,,,0.1064,50,,0,,4.694829102,100.0000076,,
,,,0.1068,50,,0,,4.710697653,99.99998016,,
,,,0.1072,50,,0,,4.726566203,100.0000079,,
,,,0.1076,49.6,,-1.25,,4.742434754,100.0000027,,
,,,0.108,50,,0,,4.758303304,99.99999993,,
,,,0.1084,50,,0,,4.792654766,100.000022,,
,,,0.1088,49.6,,-1.25,,4.827006229,99.99997678,,
,,,0.1092,50,,0,,4.850740765,99.99995851,,
,,,0.1096,50,,0,,4.8744753,100.0000413,,
,,,0.11,50,,0,,4.892324978,99.99998722,,
,,,0.1104,50,,0,,4.910174655,100.0000117,,
,,,0.1108,49.6,,-1.25,,4.928024332,100.0000136,,
,,,0.1112,49.6,,-1.25,,4.945874009,99.99999313,,
,,,0.1116,50,,0,,4.969604403,100.0000011,,
,,,0.112,50,,0,,4.993334797,100.0000001,,
,,,0.1124,50,,0,,4.996667399,99.99999896,,
,,,0.1128,50,,0,,5,99.99999837,,
,,,0.1132,50,,0,,,,,
,,,0.1136,50,,0,,,,,
,,,0.114,49.6,,-1.25,,,,,
,,,0.1144,50,,0,,,,,
,,,0.1148,50,,0,,,,,
,,,0.1152,49.6,,-1.25,,,,,
,,,0.1156,50,,0,,,,,
,,,0.116,49.6,,-1.25,,,,,
,,,0.1164,50,,0,,,,,
,,,0.1168,49.6,,-1.25,,,,,
,,,0.1172,50,,0,,,,,
,,,0.1176,50,,0,,,,,
,,,0.118,50,,0,,,,,
,,,0.1184,50,,0,,,,,
,,,0.1188,49.6,,-1.25,,,,,
,,,0.1192,49.6,,-1.25,,,,,
,,,0.1196,50,,0,,,,,
,,,0.12,50.4,,1.25,,,,,
,,,0.1204,49.6,,-1.25,,,,,
,,,0.1208,49.6,,-1.25,,,,,
,,,0.1212,50,,0,,,,,
,,,0.1216,50,,0,,,,,
,,,0.122,50,,0,,,,,
,,,0.1224,50,,0,,,,,
,,,0.1228,50,,0,,,,,
,,,0.1232,50,,0,,,,,
,,,0.1236,50,,0,,,,,
,,,0.124,50,,0,,,,,
,,,0.1244,49.6,,-1.25,,,,,
,,,0.1248,50,,0,,,,,
,,,0.1252,50,,0,,,,,
,,,0.1256,49.6,,-1.25,,,,,
,,,0.126,50,,0,,,,,
,,,0.1264,50,,0,,,,,
,,,0.1268,49.6,,-1.25,,,,,
,,,0.1272,50,,0,,,,,
,,,0.1276,50,,0,,,,,
,,,0.128,50,,0,,,,,
,,,0.1284,50,,0,,,,,
,,,0.1288,49.6,,-1.25,,,,,
,,,0.1292,49.6,,-1.25,,,,,
,,,0.1296,49.6,,-1.25,,,,,
,,,0.13,49.6,,-1.25,,,,,
,,,0.1304,50,,0,,,,,
,,,0.1308,50,,0,,,,,
,,,0.1312,50,,0,,,,,
,,,0.1316,50,,0,,,,,
,,,0.132,50,,0,,,,,
,,,0.1324,49.6,,-1.25,,,,,
,,,0.1328,49.6,,-1.25,,,,,
,,,0.1332,49.6,,-1.25,,,,,
,,,0.1336,50,,0,,,,,
,,,0.134,50,,0,,,,,
,,,0.1344,50,,0,,,,,
,,,0.1348,49.6,,-1.25,,,,,
,,,0.1352,50,,0,,,,,
,,,0.1356,49.6,,-1.25,,,,,
,,,0.136,50,,0,,,,,
,,,0.1364,50,,0,,,,,
,,,0.1368,50,,0,,,,,
,,,0.1372,49.6,,-1.25,,,,,
,,,0.1376,50,,0,,,,,
,,,0.138,50,,0,,,,,
,,,0.1384,50,,0,,,,,
,,,0.1388,49.6,,-1.25,,,,,
,,,0.1392,49.6,,-1.25,,,,,
,,,0.1396,49.6,,-1.25,,,,,
,,,0.14,50,,0,,,,,
,,,0.1404,50,,0,,,,,
,,,0.1408,50,,0,,,,,
,,,0.1412,50,,0,,,,,
,,,0.1416,50,,0,,,,,
,,,0.142,49.6,,-1.25,,,,,
,,,0.1424,50,,0,,,,,
,,,0.1428,50,,0,,,,,
,,,0.1432,49.6,,-1.25,,,,,
,,,0.1436,50,,0,,,,,
,,,0.144,49.6,,-1.25,,,,,
,,,0.1444,50,,0,,,,,
,,,0.1448,50,,0,,,,,
,,,0.1452,49.6,,-1.25,,,,,
,,,0.1456,50,,0,,,,,
,,,0.146,50,,0,,,,,
,,,0.1464,50,,0,,,,,
,,,0.1468,50,,0,,,,,
,,,0.1472,49.6,,-1.25,,,,,
,,,0.1476,50,,0,,,,,
,,,0.148,50,,0,,,,,
,,,0.1484,50,,0,,,,,
,,,0.1488,49.6,,-1.25,,,,,
,,,0.1492,50.4,,1.25,,,,,
,,,0.1496,50,,0,,,,,
,,,0.15,50,,0,,,,,
,,,0.1504,50,,0,,,,,
,,,0.1508,50,,0,,,,,
,,,0.1512,50,,0,,,,,
,,,0.1516,50,,0,,,,,
,,,0.152,50,,0,,,,,
,,,0.1524,49.6,,-1.25,,,,,
,,,0.1528,49.6,,-1.25,,,,,
,,,0.1532,50,,0,,,,,
,,,0.1536,49.6,,-1.25,,,,,
,,,0.154,50,,0,,,,,
,,,0.1544,50,,0,,,,,
,,,0.1548,50,,0,,,,,
,,,0.1552,50,,0,,,,,
,,,0.1556,50,,0,,,,,
,,,0.156,49.6,,-1.25,,,,,
,,,0.1564,50,,0,,,,,
,,,0.1568,49.6,,-1.25,,,,,
,,,0.1572,50,,0,,,,,
,,,0.1576,49.6,,-1.25,,,,,
,,,0.158,49.6,,-1.25,,,,,
,,,0.1584,49.6,,-1.25,,,,,
,,,0.1588,50,,0,,,,,
,,,0.1592,50,,0,,,,,
,,,0.1596,50,,0,,,,,
,,,0.16,50,,0,,,,,
,,,0.1604,49.6,,-1.25,,,,,
,,,0.1608,50,,0,,,,,
,,,0.1612,50,,0,,,,,
,,,0.1616,50,,0,,,,,
,,,0.162,49.6,,-1.25,,,,,
,,,0.1624,49.6,,-1.25,,,,,
,,,0.1628,49.6,,-1.25,,,,,
,,,0.1632,50,,0,,,,,
,,,0.1636,50,,0,,,,,
,,,0.164,49.6,,-1.25,,,,,
,,,0.1644,50,,0,,,,,
,,,0.1648,50,,0,,,,,
,,,0.1652,50,,0,,,,,
,,,0.1656,50,,0,,,,,
,,,0.166,50,,0,,,,,
,,,0.1664,50,,0,,,,,
,,,0.1668,49.6,,-1.25,,,,,
,,,0.1672,49.6,,-1.25,,,,,
,,,0.1676,50,,0,,,,,
,,,0.168,50,,0,,,,,
,,,0.1684,50,,0,,,,,
,,,0.1688,50,,0,,,,,
,,,0.1692,50,,0,,,,,
,,,0.1696,50,,0,,,,,
,,,0.17,50,,0,,,,,
,,,0.1704,50,,0,,,,,
,,,0.1708,50,,0,,,,,
,,,0.1712,50,,0,,,,,
,,,0.1716,49.6,,-1.25,,,,,
,,,0.172,50,,0,,,,,
,,,0.1724,50,,0,,,,,
,,,0.1728,50,,0,,,,,
,,,0.1732,50,,0,,,,,
,,,0.1736,49.6,,-1.25,,,,,
,,,0.174,50,,0,,,,,
,,,0.1744,50,,0,,,,,
,,,0.1748,50,,0,,,,,
,,,0.1752,50,,0,,,,,
,,,0.1756,50,,0,,,,,
,,,0.176,49.6,,-1.25,,,,,
,,,0.1764,49.6,,-1.25,,,,,
,,,0.1768,50,,0,,,,,
,,,0.1772,50,,0,,,,,
,,,0.1776,50,,0,,,,,
,,,0.178,50,,0,,,,,
,,,0.1784,50,,0,,,,,
,,,0.1788,50,,0,,,,,
,,,0.1792,50,,0,,,,,
,,,0.1796,50,,0,,,,,
,,,0.18,50,,0,,,,,
,,,0.1804,50,,0,,,,,
,,,0.1808,50,,0,,,,,
,,,0.1812,49.6,,-1.25,,,,,
,,,0.1816,49.6,,-1.25,,,,,
,,,0.182,50,,0,,,,,
,,,0.1824,50,,0,,,,,
,,,0.1828,50,,0,,,,,
,,,0.1832,50,,0,,,,,
,,,0.1836,49.6,,-1.25,,,,,
,,,0.184,50,,0,,,,,
,,,0.1844,50,,0,,,,,
,,,0.1848,50,,0,,,,,
,,,0.1852,50,,0,,,,,
,,,0.1856,50.4,,1.25,,,,,
,,,0.186,50,,0,,,,,
,,,0.1864,50,,0,,,,,
,,,0.1868,50,,0,,,,,
,,,0.1872,50,,0,,,,,
,,,0.1876,50,,0,,,,,
,,,0.188,50,,0,,,,,
,,,0.1884,50.4,,1.25,,,,,
,,,0.1888,50,,0,,,,,
,,,0.1892,50,,0,,,,,
,,,0.1896,50,,0,,,,,
,,,0.19,49.6,,-1.25,,,,,
,,,0.1904,49.6,,-1.25,,,,,
,,,0.1908,50,,0,,,,,
,,,0.1912,49.6,,-1.25,,,,,
,,,0.1916,50,,0,,,,,
,,,0.192,49.6,,-1.25,,,,,
,,,0.1924,50,,0,,,,,
,,,0.1928,50,,0,,,,,
,,,0.1932,50,,0,,,,,
,,,0.1936,50,,0,,,,,
,,,0.194,50,,0,,,,,
,,,0.1944,49.6,,-1.25,,,,,
,,,0.1948,49.6,,-1.25,,,,,
,,,0.1952,50,,0,,,,,
,,,0.1956,49.6,,-1.25,,,,,
,,,0.196,50,,0,,,,,
,,,0.1964,50,,0,,,,,
,,,0.1968,49.6,,-1.25,,,,,
,,,0.1972,50,,0,,,,,
,,,0.1976,50,,0,,,,,
,,,0.198,49.6,,-1.25,,,,,
,,,0.1984,50,,0,,,,,
,,,0.1988,50,,0,,,,,
,,,0.1992,50,,0,,,,,
,,,0.1996,50,,0,,,,,
,,,0.2,49.6,,-1.25,,,,,
,,,0.2004,50,,0,,,,,
,,,0.2008,50,,0,,,,,
,,,0.2012,50,,0,,,,,
,,,0.2016,50,,0,,,,,
,,,0.202,50,,0,,,,,
,,,0.2024,50,,0,,,,,
,,,0.2028,50,,0,,,,,
,,,0.2032,50,,0,,,,,
,,,0.2036,50,,0,,,,,
,,,0.204,50,,0,,,,,
,,,0.2044,50,,0,,,,,
,,,0.2048,50,,0,,,,,
,,,0.2052,49.6,,-1.25,,,,,
,,,0.2056,50,,0,,,,,
,,,0.206,50,,0,,,,,
,,,0.2064,49.6,,-1.25,,,,,
,,,0.2068,50,,0,,,,,
,,,0.2072,50,,0,,,,,
,,,0.2076,49.6,,-1.25,,,,,
,,,0.208,50,,0,,,,,
,,,0.2084,50,,0,,,,,
,,,0.2088,49.6,,-1.25,,,,,
,,,0.2092,49.6,,-1.25,,,,,
,,,0.2096,49.6,,-1.25,,,,,
,,,0.21,49.6,,-1.25,,,,,
