,,,0.0364,50
,,,0.0368,50
,,,0.0372,50
,,,0.0376,50.4
,,,0.038,50
,,,0.0384,50
,,,0.0388,50
,,,0.0392,50.4
,,,0.0396,50
,,,0.04,50
,,,0.0404,50
,,,0.0408,50
,,,0.0412,50
,,,0.0416,50
,,,0.042,50
,,,0.0424,50.4
,,,0.0428,50
,,,0.0432,50
,,,0.0436,50
,,,0.044,50
,,,0.0444,50
,,,0.0448,50
,,,0.0452,50
,,,0.0456,50
,,,0.046,50
,,,0.0464,50
,,,0.0468,50
,,,0.0472,50
,,,0.0476,50
,,,0.048,50
,,,0.0484,49.6
,,,0.0488,50
,,,0.0492,50
,,,0.0496,50
,,,0.05,50
,,,0.0504,50
,,,0.0508,50
,,,0.0512,50
,,,0.0516,50
,,,0.052,50
,,,0.0524,50
,,,0.0528,49.6
,,,0.0532,50
,,,0.0536,49.6
,,,0.054,50
,,,0.0544,49.6
,,,0.0548,50
,,,0.0552,50.4
,,,0.0556,50
,,,0.056,50
,,,0.0564,50
,,,0.0568,50
,,,0.0572,50
,,,0.0576,50
,,,0.058,50
,,,0.0584,50
,,,0.0588,50
,,,0.0592,50
,,,0.0596,50
,,,0.06,50
,,,0.0604,50
,,,0.0608,49.6
,,,0.0612,50
,,,0.0616,50
,,,0.062,50
,,,0.0624,50
,,,0.0628,50
,,,0.0632,50
,,,0.0636,50
,,,0.064,50
,,,0.0644,50
,,,0.0648,50
,,,0.0652,50
,,,0.0656,50
,,,0.066,50
,,,0.0664,49.6
,,,0.0668,50
,,,0.0672,50
,,,0.0676,50
,,,0.068,50
,,,0.0684,50.4
,,,0.0688,50
,,,0.0692,50
,,,0.0696,50.4
,,,0.07,50
,,,0.0704,50
,,,0.0708,50
,,,0.0712,50
,,,0.0716,50
,,,0.072,50
,,,0.0724,50
,,,0.0728,50
,,,0.0732,50
,,,0.0736,49.6
,,,0.074,50
,,,0.0744,50.4
,,,0.0748,50
,,,0.0752,50
,,,0.0756,50
,,,0.076,50
,,,0.0764,50
,,,0.0768,50
,,,0.0772,50
,,,0.0776,50
,,,0.078,50
,,,0.0784,50
,,,0.0788,49.6
,,,0.0792,50
,,,0.0796,49.6
,,,0.08,49.6
,,,0.0804,50.4
,,,0.0808,50
,,,0.0812,50
,,,0.0816,50
,,,0.082,50
,,,0.0824,50
,,,0.0828,50.4
,,,0.0832,50
,,,0.0836,50
,,,0.084,50
,,,0.0844,50
,,,0.0848,50
,,,0.0852,50
,,,0.0856,50
,,,0.086,50
,,,0.0864,50
,,,0.0868,50
,,,0.0872,50
,,,0.0876,50
,,,0.088,50
,,,0.0884,50
,,,0.0888,50
,,,0.0892,50
,,,0.0896,50
,,,0.09,50
,,,0.0904,50
,,,0.0908,50
,,,0.0912,50
,,,0.0916,50
,,,0.092,50
,,,0.0924,49.6
,,,0.0928,50
,,,0.0932,50.4
,,,0.0936,50
,,,0.094,50
,,,0.0944,50
,,,0.0948,50.4
,,,0.0952,50
,,,0.0956,50
,,,0.096,50
,,,0.0964,49.6
,,,0.0968,50.4
,,,0.0972,50
,,,0.0976,50
,,,0.098,50
,,,0.0984,50
,,,0.0988,50
,,,0.0992,49.6
,,,0.0996,50.8
,,,0.1,50.4
,,,0.1004,50
,,,0.1008,50.4
,,,0.1012,50
,,,0.1016,50.4
,,,0.102,50
,,,0.1024,50
,,,0.1028,50
,,,0.1032,49.6
,,,0.1036,50
,,,0.104,50
,,,0.1044,50
,,,0.1048,50
,,,0.1052,49.6
,,,0.1056,50
,,,0.106,50
,,,0.1064,50
,,,0.1068,50
,,,0.1072,50
,,,0.1076,50
,,,0.108,50.4
,,,0.1084,50
,,,0.1088,50
,,,0.1092,50
,,,0.1096,50
,,,0.11,50
,,,0.1104,50
,,,0.1108,50
,,,0.1112,49.6
,,,0.1116,50
,,,0.112,50
,,,0.1124,50.4
,,,0.1128,50.4
,,,0.1132,50
,,,0.1136,50
,,,0.114,50
,,,0.1144,50
,,,0.1148,50
,,,0.1152,50
,,,0.1156,50
,,,0.116,49.6
,,,0.1164,50.4
,,,0.1168,50
,,,0.1172,50
,,,0.1176,50
,,,0.118,50
,,,0.1184,49.6
,,,0.1188,50.4
,,,0.1192,50
,,,0.1196,50.4
,,,0.12,50
,,,0.1204,50
,,,0.1208,50
,,,0.1212,50
,,,0.1216,50
,,,0.122,49.6
,,,0.1224,50
,,,0.1228,50
,,,0.1232,50
,,,0.1236,50
,,,0.124,50
,,,0.1244,49.6
,,,0.1248,50
,,,0.1252,50.4
,,,0.1256,50
,,,0.126,50
,,,0.1264,50
,,,0.1268,50.4
,,,0.1272,50
,,,0.1276,50
,,,0.128,50.4
,,,0.1284,50
,,,0.1288,50
,,,0.1292,50
,,,0.1296,50
,,,0.13,49.6
,,,0.1304,50
,,,0.1308,50
,,,0.1312,50
,,,0.1316,50
,,,0.132,50
,,,0.1324,50
,,,0.1328,50
,,,0.1332,50
,,,0.1336,50
,,,0.134,50
,,,0.1344,50
,,,0.1348,50
,,,0.1352,50
,,,0.1356,50.4
,,,0.136,50
,,,0.1364,50
,,,0.1368,50
,,,0.1372,50
,,,0.1376,50
,,,0.138,50
,,,0.1384,50
,,,0.1388,50
,,,0.1392,50
,,,0.1396,50.4
,,,0.14,50
,,,0.1404,50
,,,0.1408,50
,,,0.1412,50
,,,0.1416,50
,,,0.142,50
,,,0.1424,50
,,,0.1428,50
,,,0.1432,50
,,,0.1436,50
,,,0.144,50
,,,0.1444,50.4
,,,0.1448,50
,,,0.1452,50
,,,0.1456,50
,,,0.146,50
,,,0.1464,50
,,,0.1468,50
,,,0.1472,49.6
,,,0.1476,50
,,,0.148,50
,,,0.1484,50.4
,,,0.1488,50
,,,0.1492,50
,,,0.1496,49.6
,,,0.15,50
,,,0.1504,50.4
,,,0.1508,50
,,,0.1512,50.4
,,,0.1516,50
,,,0.152,50
,,,0.1524,50
,,,0.1528,50
,,,0.1532,50
,,,0.1536,50
,,,0.154,50
,,,0.1544,50
,,,0.1548,50
,,,0.1552,50
,,,0.1556,50
,,,0.156,50
,,,0.1564,50
,,,0.1568,50
,,,0.1572,50.4
,,,0.1576,50
,,,0.158,50
,,,0.1584,50
,,,0.1588,50
,,,0.1592,50
,,,0.1596,50
,,,0.16,50
,,,0.1604,50
,,,0.1608,50
,,,0.1612,50
,,,0.1616,50
,,,0.162,50
,,,0.1624,49.6
,,,0.1628,49.6
,,,0.1632,50.4
,,,0.1636,50
,,,0.164,50
,,,0.1644,50
,,,0.1648,50
,,,0.1652,50
,,,0.1656,49.6
,,,0.166,50
,,,0.1664,50
,,,0.1668,50.4
,,,0.1672,50
,,,0.1676,50
,,,0.168,50
,,,0.1684,49.6
,,,0.1688,50
,,,0.1692,50
,,,0.1696,50
,,,0.17,50
,,,0.1704,50.4
,,,0.1708,50
,,,0.1712,50.4
,,,0.1716,50
,,,0.172,50
,,,0.1724,50
,,,0.1728,50
,,,0.1732,50
,,,0.1736,50
,,,0.174,50
,,,0.1744,50
,,,0.1748,50
,,,0.1752,50
,,,0.1756,50
,,,0.176,50
,,,0.1764,50
,,,0.1768,50
,,,0.1772,50
,,,0.1776,50
,,,0.178,50
,,,0.1784,50.4
,,,0.1788,50.4
,,,0.1792,50
,,,0.1796,50
,,,0.18,50
,,,0.1804,50
,,,0.1808,50
,,,0.1812,50
,,,0.1816,49.6
,,,0.182,50
,,,0.1824,50
,,,0.1828,50
,,,0.1832,50
,,,0.1836,50
,,,0.184,50
,,,0.1844,50
,,,0.1848,50
,,,0.1852,50
,,,0.1856,50
,,,0.186,50
,,,0.1864,50.4
,,,0.1868,50
,,,0.1872,50
,,,0.1876,50
,,,0.188,50
,,,0.1884,50
,,,0.1888,50
,,,0.1892,50
,,,0.1896,50
,,,0.19,50
,,,0.1904,50
,,,0.1908,50
,,,0.1912,50
,,,0.1916,50
,,,0.192,50
,,,0.1924,50
,,,0.1928,50
,,,0.1932,50.4
,,,0.1936,50
,,,0.194,50
,,,0.1944,49.6
,,,0.1948,50
,,,0.1952,50
,,,0.1956,50
,,,0.196,50
,,,0.1964,50
,,,0.1968,50
,,,0.1972,50
,,,0.1976,50
,,,0.198,50
,,,0.1984,50
,,,0.1988,50
,,,0.1992,50
,,,0.1996,50
,,,0.2,50
,,,0.2004,49.6
,,,0.2008,50
,,,0.2012,50
,,,0.2016,50.4
,,,0.202,50.4
,,,0.2024,50.4
,,,0.2028,50
,,,0.2032,50
,,,0.2036,50
,,,0.204,50
,,,0.2044,50
,,,0.2048,50
,,,0.2052,50
,,,0.2056,50
,,,0.206,50
,,,0.2064,50
,,,0.2068,50
,,,0.2072,50
,,,0.2076,50.4
,,,0.208,50
,,,0.2084,50
,,,0.2088,50
,,,0.2092,50
,,,0.2096,50
,,,0.21,50
,,,0.2104,50
,,,0.2108,50.4
,,,0.2112,50
,,,0.2116,50
,,,0.212,50
,,,0.2124,50
,,,0.2128,50
,,,0.2132,50
,,,0.2136,50
,,,0.214,50
,,,0.2144,50
,,,0.2148,50
,,,0.2152,50
,,,0.2156,50
,,,0.216,50.4
,,,0.2164,50
,,,0.2168,50
,,,0.2172,50
,,,0.2176,50.4
,,,0.218,50
,,,0.2184,49.6
,,,0.2188,50
,,,0.2192,49.6
,,,0.2196,50.4
,,,0.22,50
,,,0.2204,50
,,,0.2208,50
,,,0.2212,50
,,,0.2216,50
,,,0.222,50
,,,0.2224,50
,,,0.2228,50
,,,0.2232,50
,,,0.2236,50.4
,,,0.224,49.6
,,,0.2244,49.6
,,,0.2248,50
,,,0.2252,49.6
,,,0.2256,50
,,,0.226,50
,,,0.2264,50.4
,,,0.2268,50
,,,0.2272,50.4
,,,0.2276,50
,,,0.228,50
,,,0.2284,50
,,,0.2288,50
,,,0.2292,50
,,,0.2296,50
,,,0.23,50
,,,0.2304,50
,,,0.2308,50
,,,0.2312,50
,,,0.2316,50
,,,0.232,50
,,,0.2324,50.4
,,,0.2328,50
,,,0.2332,50.4
,,,0.2336,50
,,,0.234,49.6
,,,0.2344,50
,,,0.2348,50
,,,0.2352,50
,,,0.2356,50
,,,0.236,50
,,,0.2364,50
,,,0.2368,50
,,,0.2372,50
,,,0.2376,50
,,,0.238,50
,,,0.2384,50
,,,0.2388,50
,,,0.2392,50
,,,0.2396,50
,,,0.24,50
,,,0.2404,50
,,,0.2408,50.4
,,,0.2412,50
,,,0.2416,50
,,,0.242,50
,,,0.2424,50
,,,0.2428,50
,,,0.2432,50
,,,0.2436,49.6
,,,0.244,50
,,,0.2444,50
,,,0.2448,50
,,,0.2452,50
,,,0.2456,50
,,,0.246,50
,,,0.2464,50
,,,0.2468,50.4
,,,0.2472,50
,,,0.2476,49.6
,,,0.248,50
,,,0.2484,50
,,,0.2488,50
,,,0.2492,50
,,,0.2496,50
,,,0.25,50
,,,0.2504,50
,,,0.2508,50
,,,0.2512,50.4
,,,0.2516,50.4
,,,0.252,50
,,,0.2524,50
,,,0.2528,50
,,,0.2532,50
,,,0.2536,50
,,,0.254,50
,,,0.2544,50.4
,,,0.2548,50
,,,0.2552,50
,,,0.2556,50
,,,0.256,50
,,,0.2564,50
,,,0.2568,50
,,,0.2572,49.6
,,,0.2576,50.4
,,,0.258,50
,,,0.2584,50
,,,0.2588,50
,,,0.2592,50
,,,0.2596,50
,,,0.26,50
,,,0.2604,50
,,,0.2608,50
,,,0.2612,50
,,,0.2616,50
,,,0.262,50
,,,0.2624,50
,,,0.2628,50
,,,0.2632,49.6
,,,0.2636,49.6
,,,0.264,50.4
,,,0.2644,50.8
,,,0.2648,50
,,,0.2652,50
,,,0.2656,50
,,,0.266,50
,,,0.2664,50
,,,0.2668,50
,,,0.2672,50
,,,0.2676,50
,,,0.268,50
,,,0.2684,50
,,,0.2688,50
,,,0.2692,50.4
,,,0.2696,50
,,,0.27,50
,,,0.2704,50
,,,0.2708,50.4
,,,0.2712,50.4
,,,0.2716,50
,,,0.272,50
,,,0.2724,50
,,,0.2728,50
,,,0.2732,50
,,,0.2736,50
,,,0.274,50
,,,0.2744,50
,,,0.2748,50
,,,0.2752,50
,,,0.2756,49.6
,,,0.276,50
,,,0.2764,50
,,,0.2768,50.4
,,,0.2772,50
,,,0.2776,50
,,,0.278,50
,,,0.2784,50
,,,0.2788,50
,,,0.2792,50
,,,0.2796,50
,,,0.28,50
,,,0.2804,50
,,,0.2808,50.4
,,,0.2812,50
,,,0.2816,50
,,,0.282,50
,,,0.2824,50
,,,0.2828,50
,,,0.2832,50
,,,0.2836,50
,,,0.284,50
,,,0.2844,50
,,,0.2848,50
,,,0.2852,50
,,,0.2856,50
,,,0.286,50.4
,,,0.2864,50
,,,0.2868,50.4
,,,0.2872,50
,,,0.2876,50
,,,0.288,50
,,,0.2884,50
,,,0.2888,50
,,,0.2892,50
,,,0.2896,50
,,,0.29,50.4
,,,0.2904,50
,,,0.2908,50
,,,0.2912,50
,,,0.2916,50
,,,0.292,50
,,,0.2924,50
,,,0.2928,50
,,,0.2932,50
,,,0.2936,50
,,,0.294,50
,,,0.2944,50
,,,0.2948,50
,,,0.2952,50
,,,0.2956,50
,,,0.296,50
,,,0.2964,50
,,,0.2968,50.4
,,,0.2972,50
,,,0.2976,50
,,,0.298,50
,,,0.2984,50
,,,0.2988,50
,,,0.2992,50
,,,0.2996,50.4
,,,0.3,50
,,,0.3004,50
,,,0.3008,50
,,,0.3012,49.6
,,,0.3016,50
,,,0.302,50
,,,0.3024,50.4
,,,0.3028,50.4
,,,0.3032,50
,,,0.3036,50
,,,0.304,50
,,,0.3044,50
,,,0.3048,50
,,,0.3052,50
,,,0.3056,50
,,,0.306,50
,,,0.3064,50
,,,0.3068,50
,,,0.3072,50.4
,,,0.3076,50
,,,0.308,50.4
,,,0.3084,50.4
,,,0.3088,50.4
,,,0.3092,54
,,,0.3096,54
,,,0.31,54
,,,0.3104,54
,,,0.3108,54
,,,0.3112,58.8
,,,0.3116,58.4
,,,0.312,58.4
,,,0.3124,58.4
,,,0.3128,58.4
,,,0.3132,58.4
,,,0.3136,64.4
,,,0.314,64.4
,,,0.3144,64.4
,,,0.3148,64.4
,,,0.3152,64.4
,,,0.3156,64.4
,,,0.316,69.6
,,,0.3164,69.6
,,,0.3168,69.6
,,,0.3172,70
,,,0.3176,69.6
,,,0.318,70
,,,0.3184,73.6
,,,0.3188,74
,,,0.3192,74.4
,,,0.3196,74.4
,,,0.32,74.4
,,,0.3204,74.4
,,,0.3208,78.8
,,,0.3212,78.4
,,,0.3216,78.4
,,,0.322,78.4
,,,0.3224,78.4
,,,0.3228,78.4
,,,0.3232,80.4
,,,0.3236,80
,,,0.324,80.4
,,,0.3244,80.4
,,,0.3248,80.8
,,,0.3252,82
,,,0.3256,82
,,,0.326,82
,,,0.3264,81.6
,,,0.3268,82
,,,0.3272,81.6
,,,0.3276,82.4
,,,0.328,82.8
,,,0.3284,82.8
,,,0.3288,82.8
,,,0.3292,82.8
,,,0.3296,82.8
,,,0.33,83.2
,,,0.3304,83.6
,,,0.3308,83.2
,,,0.3312,83.6
,,,0.3316,83.6
,,,0.332,83.2
,,,0.3324,83.2
,,,0.3328,83.2
,,,0.3332,83.2
,,,0.3336,83.2
,,,0.334,83.2
,,,0.3344,83.2
,,,0.3348,82.4
,,,0.3352,82.8
,,,0.3356,83.2
,,,0.336,82.8
,,,0.3364,83.2
,,,0.3368,82.8
,,,0.3372,83.2
,,,0.3376,83.2
,,,0.338,83.2
,,,0.3384,83.2
,,,0.3388,83.6
,,,0.3392,82
,,,0.3396,82.4
,,,0.34,82.4
,,,0.3404,82.4
,,,0.3408,82
,,,0.3412,82.8
,,,0.3416,83.2
,,,0.342,82.8
,,,0.3424,83.2
,,,0.3428,82.8
,,,0.3432,83.2
,,,0.3436,82.8
,,,0.344,82.4
,,,0.3444,82.4
,,,0.3448,82.4
,,,0.3452,82.4
,,,0.3456,82
,,,0.346,82.4
,,,0.3464,82.4
,,,0.3468,82.8
,,,0.3472,82.4
,,,0.3476,82.8
,,,0.348,82.4
,,,0.3484,82.4
,,,0.3488,82
,,,0.3492,82.4
,,,0.3496,82.4
,,,0.35,82
,,,0.3504,82
,,,0.3508,82
,,,0.3512,82
,,,0.3516,81.6
,,,0.352,82.4
,,,0.3524,82.4
,,,0.3528,82.4
,,,0.3532,82
,,,0.3536,82
,,,0.354,82
,,,0.3544,82
,,,0.3548,81.6
,,,0.3552,82
,,,0.3556,82
,,,0.356,82
,,,0.3564,82
,,,0.3568,81.6
,,,0.3572,82
,,,0.3576,82.4
,,,0.358,82.4
,,,0.3584,82
,,,0.3588,81.6
,,,0.3592,82
,,,0.3596,81.6
,,,0.36,82
,,,0.3604,82.4
,,,0.3608,82.4
,,,0.3612,82.4
,,,0.3616,81.6
,,,0.362,82.4
,,,0.3624,82
,,,0.3628,81.2
,,,0.3632,82.4
,,,0.3636,82
,,,0.364,82
,,,0.3644,82
,,,0.3648,82.4
,,,0.3652,82
,,,0.3656,81.6
,,,0.366,82
,,,0.3664,82
,,,0.3668,82
,,,0.3672,81.6
,,,0.3676,81.6
,,,0.368,81.6
,,,0.3684,81.6
,,,0.3688,82.4
,,,0.3692,82.4
,,,0.3696,82
,,,0.37,82
,,,0.3704,81.6
,,,0.3708,81.6
,,,0.3712,82
,,,0.3716,82
,,,0.372,82
,,,0.3724,82
,,,0.3728,81.6
,,,0.3732,81.6
,,,0.3736,81.6
,,,0.374,81.6
,,,0.3744,82
,,,0.3748,82
,,,0.3752,82
,,,0.3756,82.4
,,,0.376,82
,,,0.3764,82
,,,0.3768,82
,,,0.3772,81.6
,,,0.3776,82
,,,0.378,81.6
,,,0.3784,81.6
,,,0.3788,81.6
,,,0.3792,81.6
,,,0.3796,82
,,,0.38,82
,,,0.3804,82
,,,0.3808,82
,,,0.3812,82
,,,0.3816,81.6
,,,0.382,82
,,,0.3824,82
,,,0.3828,82
,,,0.3832,82
,,,0.3836,82.4
,,,0.384,82
,,,0.3844,82
,,,0.3848,82
,,,0.3852,82.4
,,,0.3856,82.4
,,,0.386,82
,,,0.3864,82
,,,0.3868,82
,,,0.3872,82.4
,,,0.3876,82
,,,0.388,82
,,,0.3884,82.8
,,,0.3888,82.8
,,,0.3892,82.4
,,,0.3896,82.4
,,,0.39,82
,,,0.3904,82.4
,,,0.3908,82.4
,,,0.3912,82
,,,0.3916,82
,,,0.392,82
,,,0.3924,81.6
,,,0.3928,82
,,,0.3932,82.4
,,,0.3936,82.4
,,,0.394,82.4
,,,0.3944,82.4
,,,0.3948,82.4
,,,0.3952,82
,,,0.3956,81.6
,,,0.396,82.4
,,,0.3964,82.4
,,,0.3968,82.8
,,,0.3972,82.4
,,,0.3976,82.4
,,,0.398,82.4
,,,0.3984,82.4
,,,0.3988,82
,,,0.3992,82.4
,,,0.3996,82
,,,0.4,82.4
,,,0.4004,82.4
,,,0.4008,82.4
,,,0.4012,82
,,,0.4016,82.8
,,,0.402,82.4
,,,0.4024,82.4
,,,0.4028,82.4
,,,0.4032,82.4
,,,0.4036,82.4
,,,0.404,82.4
,,,0.4044,82.4
,,,0.4048,82.4
,,,0.4052,82.4
,,,0.4056,82.4
,,,0.406,82
,,,0.4064,82
,,,0.4068,82.4
,,,0.4072,82.8
,,,0.4076,82.8
,,,0.408,82.4
,,,0.4084,82.4
,,,0.4088,82.4
,,,0.4092,82.8
,,,0.4096,82.8
,,,0.41,82.4
,,,0.4104,82.4
,,,0.4108,82.4
,,,0.4112,82.4
,,,0.4116,82
,,,0.412,82
,,,0.4124,82
,,,0.4128,82.4
,,,0.4132,82.4
,,,0.4136,82.8
,,,0.414,82.4
,,,0.4144,82
,,,0.4148,82
,,,0.4152,82
,,,0.4156,82
,,,0.416,82
,,,0.4164,82.4
,,,0.4168,82
,,,0.4172,82
,,,0.4176,82
,,,0.418,82
,,,0.4184,82.4
,,,0.4188,82
,,,0.4192,82
,,,0.4196,81.6
,,,0.42,82
,,,0.4204,82
,,,0.4208,82
,,,0.4212,82.4
,,,0.4216,82
,,,0.422,82
,,,0.4224,82.4
,,,0.4228,82
,,,0.4232,81.6
,,,0.4236,81.6
,,,0.424,82
,,,0.4244,82
,,,0.4248,82
,,,0.4252,82
,,,0.4256,82.4
,,,0.426,82.4
,,,0.4264,82.4
,,,0.4268,82.4
,,,0.4272,82
,,,0.4276,82.4
,,,0.428,81.6
,,,0.4284,81.6
,,,0.4288,81.6
,,,0.4292,82
,,,0.4296,82
,,,0.43,82
,,,0.4304,82.8
,,,0.4308,82.4
,,,0.4312,82.4
,,,0.4316,82.4
,,,0.432,82.4
,,,0.4324,82.4
,,,0.4328,82
,,,0.4332,82.4
,,,0.4336,82
,,,0.434,82
,,,0.4344,81.6
,,,0.4348,82.8
,,,0.4352,82.4
,,,0.4356,82.4
,,,0.436,82
,,,0.4364,82
,,,0.4368,82.4
,,,0.4372,82.4
,,,0.4376,82
,,,0.438,82.4
,,,0.4384,82.4
,,,0.4388,82
,,,0.4392,82
,,,0.4396,82
,,,0.44,82.4
,,,0.4404,82.8
,,,0.4408,82.8
,,,0.4412,82.8
,,,0.4416,82.8
,,,0.442,82.4
,,,0.4424,82.4
,,,0.4428,82.4
,,,0.4432,82.4
,,,0.4436,82
,,,0.444,82.4
,,,0.4444,82.4
,,,0.4448,82.4
,,,0.4452,82.4
,,,0.4456,82.4
,,,0.446,83.2
,,,0.4464,82.4
,,,0.4468,82.4
,,,0.4472,82.4
,,,0.4476,82.8
,,,0.448,82.8
,,,0.4484,82.8
,,,0.4488,82.4
,,,0.4492,82.4
,,,0.4496,82
,,,0.45,82
,,,0.4504,82
,,,0.4508,82
,,,0.4512,82.4
,,,0.4516,82.4
,,,0.452,82.4
,,,0.4524,82.4
,,,0.4528,82
,,,0.4532,82.4
,,,0.4536,82
,,,0.454,82.4
,,,0.4544,82.4
,,,0.4548,82.4
,,,0.4552,82
,,,0.4556,82
,,,0.456,82.4
,,,0.4564,82.4
,,,0.4568,82.8
,,,0.4572,82.4
,,,0.4576,82.4
,,,0.458,82.8
,,,0.4584,82.4
,,,0.4588,82.4
,,,0.4592,82.4
,,,0.4596,82.4
,,,0.46,82.4
,,,0.4604,82
,,,0.4608,81.6
,,,0.4612,81.6
,,,0.4616,81.6
,,,0.462,81.2
,,,0.4624,82
,,,0.4628,82
,,,0.4632,82.4
,,,0.4636,82
,,,0.464,82.4
,,,0.4644,82.4
,,,0.4648,82.4
,,,0.4652,82
,,,0.4656,82
,,,0.466,82
,,,0.4664,81.6
,,,0.4668,81.6
,,,0.4672,81.6
,,,0.4676,82
,,,0.468,82.4
,,,0.4684,82.4
,,,0.4688,82
,,,0.4692,82.4
,,,0.4696,82.4
,,,0.47,82
,,,0.4704,82
,,,0.4708,82
,,,0.4712,82
,,,0.4716,82
,,,0.472,82
,,,0.4724,82.4
,,,0.4728,82
,,,0.4732,82.4
,,,0.4736,82.4
,,,0.474,82.4
,,,0.4744,82.4
,,,0.4748,82
,,,0.4752,82
,,,0.4756,82
,,,0.476,82
,,,0.4764,81.6
,,,0.4768,82
,,,0.4772,82.4
,,,0.4776,82
,,,0.478,82
,,,0.4784,81.6
,,,0.4788,82.4
,,,0.4792,82.4
,,,0.4796,82.4
,,,0.48,82
,,,0.4804,82.4
,,,0.4808,82.4
,,,0.4812,82.4
,,,0.4816,82.4
,,,0.482,82.8
,,,0.4824,82.4
,,,0.4828,82.4
,,,0.4832,82.4
,,,0.4836,82
,,,0.484,82
,,,0.4844,82.4
,,,0.4848,82.4
,,,0.4852,82.4
,,,0.4856,82.4
,,,0.486,82.4
,,,0.4864,82.4
,,,0.4868,82.4
,,,0.4872,82
,,,0.4876,82
,,,0.488,82
,,,0.4884,81.6
,,,0.4888,82.8
,,,0.4892,82
,,,0.4896,82.4
,,,0.49,82.8
,,,0.4904,82.8
,,,0.4908,82.8
,,,0.4912,82.4
,,,0.4916,82
,,,0.492,82.4
,,,0.4924,82
,,,0.4928,82.4
,,,0.4932,82.8
,,,0.4936,82.4
,,,0.494,82.4
,,,0.4944,82.4
,,,0.4948,82.4
,,,0.4952,82
,,,0.4956,82.4
,,,0.496,82.4
,,,0.4964,82
,,,0.4968,82
,,,0.4972,82.4
,,,0.4976,82
,,,0.498,82.4
,,,0.4984,82.8
,,,0.4988,82.4
,,,0.4992,82
,,,0.4996,82
,,,0.5,82
,,,0.5004,82
,,,0.5008,82
,,,0.5012,82.8
,,,0.5016,82.4
,,,0.502,82.4
,,,0.5024,82.4
,,,0.5028,82.8
,,,0.5032,82.8
,,,0.5036,82.4
,,,0.504,82.4
,,,0.5044,83.2
,,,0.5048,82.4
,,,0.5052,82
,,,0.5056,81.6
,,,0.506,82
,,,0.5064,82
,,,0.5068,82.4
,,,0.5072,81.6
,,,0.5076,82
,,,0.508,82
,,,0.5084,82.4
,,,0.5088,82
,,,0.5092,82.4
,,,0.5096,82.4
,,,0.51,82.4
,,,0.5104,82
,,,0.5108,82
,,,0.5112,82
,,,0.5116,81.6
,,,0.512,81.6
,,,0.5124,82
,,,0.5128,82
,,,0.5132,82
,,,0.5136,82
,,,0.514,82
,,,0.5144,82.4
,,,0.5148,82.4
,,,0.5152,82
,,,0.5156,82
,,,0.516,82
,,,0.5164,82
,,,0.5168,81.6
,,,0.5172,81.6
,,,0.5176,82
,,,0.518,82
,,,0.5184,82
,,,0.5188,82
,,,0.5192,82
,,,0.5196,82.4
,,,0.52,82.4
,,,0.5204,82.4
,,,0.5208,82
,,,0.5212,82
,,,0.5216,81.6
,,,0.522,82
,,,0.5224,81.6
,,,0.5228,81.6
,,,0.5232,82
,,,0.5236,82
,,,0.524,82.4
,,,0.5244,82
,,,0.5248,82.4
,,,0.5252,82.4
,,,0.5256,82.4
